Catalogue/Guidebook Title,Exhibition Title,Publishing Info,Curator(s),Artwork Number,Artwork Title,Artist Name,Artwork Location,Location Lat.,Location Long.,Artwork Specific Loc.,Artwork Lat.,Artwork Long.,Artist BY/Est.,Artist DY,Artist Birthplace,Artist Workplace
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.8-13,Hair Dance (2012); Lanyu Seascapes (2012); Shi Na Paradna (2012),Charwei Tsai,Arts Square,25.361648,55.386495,Collections Building,25.360535,55.385718,1980,NA,"Taipei, Taiwan","Paris, France; Taipei, Taiwan"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.3-1,The Sewage Pond’s Memoir (2011); Below the Surface (2012),Ravi Agarwal,Arts Square,25.361648,55.386495,Bait Obaid Al Shamsi,25.362198,55.386830,1958,NA,"New Delhi, India","New Delhi, India"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.3-2,Lowrider Bellydance (2004),Nevin Aladağ,Arts Square,25.361648,55.386495,Bait Obaid Al Shamsi,25.362198,55.386830,1972,NA,"Van, Turkey","Berlin, Germany"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.3-3,Circumvolution State of Mind (2013),Zeinab Alhashemi,Arts Square,25.361648,55.386495,Bait Obaid Al Shamsi,25.362198,55.386830,1986,NA,"Dubai, UAE","Dubai, UAE"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.3-4,Leitmotiv (2011),Cinthia Marcelle,Arts Square,25.361648,55.386495,Bait Obaid Al Shamsi,25.362198,55.386830,1974,NA,"Belo Horizonte, Brazil","Belo Horizonte, Brazil"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.3-5,Melodrama and Other Games (2013),Pedro Reyes,Arts Square,25.361648,55.386495,Bait Obaid Al Shamsi,25.362198,55.386830,1972,NA,"Mexico City, Mexico","Mexico City, Mexico"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.3-6,drifting through (2013),Fumito Urabe,Arts Square,25.361648,55.386495,Bait Obaid Al Shamsi,25.362198,55.386830,1984,NA,"Nagoya, Japan","Nagoya, Japan"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.1-1,Heritages (2013),Saâdane Afif,Arts Square,25.361648,55.386495,Bait Obaid Al Shamsi,25.362198,55.386830,1970,NA,"Vendôme, France","Berlin, Germany"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.1-2,Prayer Room (2012),Ammar Al Attar,Arts Square,25.361648,55.386495,Sharjah Art Museum,25.361381,55.387042,1981,NA,"Dubai, UAE","Ajman, UAE"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.1-3,Various works (2012),Mouneer Al Shaarani,Arts Square,25.361648,55.386495,Sharjah Art Museum,25.361381,55.387042,1952,NA,"Al Salamiya, Syria","Cairo, Egypt"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.1-4,Monovacation (2013),Burak Arikan,Arts Square,25.361648,55.386495,Sharjah Art Museum,25.361381,55.387042,1976,NA,"Istanbul, Turkey","Istanbul, Turkey; New York, USA"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.1-5,Various works (1968–1985),Yu-ichi Inoue,Arts Square,25.361648,55.386495,Sharjah Art Museum,25.361381,55.387042,1916,1985,"Tokyo, Japan","Tokyo, Japan"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.1-6,Postage Stamp UAE (2013),Khaled Jarrar,Arts Square,25.361648,55.386495,Sharjah Art Museum,25.361381,55.387042,1976,NA,"Jenin, Palestine","Ramallah, Palestine"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.1-7,Carpet (2006),Taus Makhacheva,Arts Square,25.361648,55.386495,Sharjah Art Museum,25.361381,55.387042,1983,NA,"Dagestan, Russia","London, UK"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.1-8,Various works (2001–2010),Hassan Massoudy,Arts Square,25.361648,55.386495,Sharjah Art Museum,25.361381,55.387042,1944,NA,"Najaf, Iraq","Paris, France"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.1-9,Various works (2009–2012),Wissam Shawkat,Arts Square,25.361648,55.386495,Sharjah Art Museum,25.361381,55.387042,1974,NA,"Basra, Iraq","Dubai, UAE"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.1-10,Transformation Series no. 5 (2009),Shahzia Sikander,Arts Square,25.361648,55.386495,Sharjah Art Museum,25.361381,55.387042,1969,NA,"Lahore, Pakistan","New York, USA"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.1-11,Various works (1969–1985),Eduardo Terrazas,Arts Square,25.361648,55.386495,Sharjah Art Museum,25.361381,55.387042,1936,NA,"Guadalajara, Mexico","Mexico City, Mexico"
"Sharjah Biennial 11
Re:emerge
Towards a New Cultural Cartography
13 March–13 May 2013
Guidebook",Sharjah Biennial 11: Re:emerge Towards a New Cultural Cartography,"?[Sharjah Art Foundation, 2013]",Yuko Hasegawa,4.1-12,Ah (2011),Charwei Tsai,Arts Square,25.361648,55.386495,Sharjah Art Museum,25.361381,55.387042,1980,NA,"Taipei, Taiwan","Paris, France; Taipei, Taiwan"
